,level,parent,name,q,eppo
1029,9,2715,Iva annua,Q6095678,IVAAN
1030,9,2715,Iva xanthiifolia,Q15598362,IVAXA
1031,8,2716,Kalmia latifolia,Q1235131,KAMLA
1032,8,56,Kalanchoe blossfeldiana,Q132145,KANBL
1033,9,2717,Bassia scoparia,Q829752,KCHSC
1034,9,2718,Kerria japonica,Q157401,KERJA
1035,9,2719,Leucophyta brownii,Q6534219,KLCBR
1036,9,2720,Koelreuteria bipinnata,Q2902122,KOTBI
1037,9,2720,Koelreuteria paniculata,Q844835,KOTPA
1038,9,2720,Koelreuteria sp.,,KOTSS
1039,8,2723,Krameria lanceolata,Q15595718,KRALA
1040,9,2724,Krigia sp.,,KRISS
1041,9,2725,Kuhnia sp.,,KUHSS
1042,9,2726,Laburnum alpinum,Q3497019,LABAL
1043,9,2726,Laburnum anagyroides,Q147939,LABAN
1044,9,2727,Lactuca sativa,Q83193,LACSA
1045,9,2727,Lactuca serriola,Q533481,LACSE
1046,9,2727,Lactuca sativa var. longifolia,Q1762893,LACSO
1047,8,2729,Lagerstroemia indica,Q1148692,LAEIN
1048,8,2729,Lagerstroemia sp.,,LAESS
1049,8,2730,Lantana horrida,Q15430914,LANHO
1050,9,2731,Lavandula angustifolia,Q42081,LAVAN
1051,9,2731,Lavandula x chaytorae,,LAVCY
